name,variant,category,x,y
Rokkitt 900,900,serif,-4.526686,10.893062
Crete Round regular,regular,serif,-3.1229653,10.370752
Crete Round italic,italic,serif,-5.5811877,14.44295
Libre Franklin 100,100,sans-serif,1.2296125,16.006073
Libre Franklin 100italic,100italic,sans-serif,-0.3994727,15.425643
Libre Franklin 200,200,sans-serif,1.0984175,16.546478
Libre Franklin 200italic,200italic,sans-serif,-0.92488337,15.500592
Libre Franklin 300,300,sans-serif,0.50165933,17.099474
Libre Franklin 300italic,300italic,sans-serif,-1.6501775,16.138044
Libre Franklin regular,regular,sans-serif,-0.39415765,17.566652
Libre Franklin italic,italic,sans-serif,-3.3764744,16.410582
Libre Franklin 500,500,sans-serif,-1.763919,19.017355
Libre Franklin 500italic,500italic,sans-serif,-5.667005,16.405212
Libre Franklin 600,600,sans-serif,-3.040078,19.670813
Libre Franklin 600italic,600italic,sans-serif,-6.8205266,16.459913
Libre Franklin 700,700,sans-serif,-3.7618535,20.029222
Libre Franklin 700italic,700italic,sans-serif,-7.295567,16.418987
Libre Franklin 800,800,sans-serif,-4.1581063,20.506578
Libre Franklin 800italic,800italic,sans-serif,-7.8609576,16.589197
Libre Franklin 900,900,sans-serif,-4.59659,20.957848
Libre Franklin 900italic,900italic,sans-serif,-8.219218,16.93022
Ropa Sans regular,regular,sans-serif,-4.0230865,19.389563
Ropa Sans italic,italic,sans-serif,-6.542659,16.852654
Alegreya Sans 100,100,sans-serif,1.5449545,15.04139
Alegreya Sans 100italic,100italic,sans-serif,-0.856349,15.183015
Alegreya Sans 300,300,sans-serif,1.4100746,16.762962
Alegreya Sans 300italic,300italic,sans-serif,-1.829057,15.370338
Alegreya Sans regular,regular,sans-serif,-0.7567048,19.226612
Alegreya Sans italic,italic,sans-serif,-6.059799,15.495866
Alegreya Sans 500,500,sans-serif,-3.171529,18.771976
Alegreya Sans 500italic,500italic,sans-serif,-6.629502,15.7971945
Alegreya Sans 700,700,sans-serif,-5.083544,19.433096
Alegreya Sans 700italic,700italic,sans-serif,-6.954414,16.590647
Alegreya Sans 800,800,sans-serif,-5.9794827,19.538448
Alegreya Sans 800italic,800italic,sans-serif,-7.498603,16.873493
Alegreya Sans 900,900,sans-serif,-6.393262,20.267033
Alegreya Sans 900italic,900italic,sans-serif,-8.068323,17.293253
Patua One regular,regular,display,-4.233143,10.004041
Source Serif Pro regular,regular,serif,-1.2443113,10.837846
Source Serif Pro 600,600,serif,-2.7682772,10.352921
Source Serif Pro 700,700,serif,-3.5326958,10.156374
Architects Daughter regular,regular,handwriting,-1.2262783,16.317749
Istok Web regular,regular,sans-serif,-0.99174184,18.490412
Istok Web italic,italic,sans-serif,-4.941966,15.751465
Istok Web 700,700,sans-serif,-3.8699045,19.367851
Istok Web 700italic,700italic,sans-serif,-4.6610394,16.100739
Cinzel regular,regular,serif,-1.0547191,12.315338
Cinzel 700,700,serif,-2.5738177,11.688393
Cinzel 900,900,serif,-3.0730124,11.551744
BenchNine 300,300,sans-serif,-3.1183398,17.518911
